6.386065006256103072e-01
6.069978288241795195e-01
5.846804755074637150e-01
5.628597251006535185e-01
5.469208632196699282e-01
5.361825977052960823e-01
5.391459890774318309e-01
5.142856742654527968e-01
5.067247101238795404e-01
5.004555063588278507e-01
4.884246272700173419e-01
4.758996129035949485e-01
4.720112843172890593e-01
4.489325795854841039e-01
4.338772671563284611e-01
4.202902010508945962e-01
4.439696013927459939e-01
4.296235953058515356e-01
4.132932339395795629e-01
4.075864672660827748e-01
3.808408158166067814e-01
3.905949771404266246e-01
3.774360835552215687e-01
3.963990322181156767e-01
3.783662915229797363e-01
3.533730566501617210e-01
3.683105153696877854e-01
3.462968954018184053e-01
3.501966650996889419e-01
3.462327612297875779e-01
3.359400566135133936e-01
3.351441745247159543e-01
3.232838605131421739e-01
3.140033296176365507e-01
3.310610515730721404e-01
3.195375451019832336e-01
3.137351202113287663e-01
3.101421913930347829e-01
2.942453260932649806e-01
3.087655271802629553e-01
2.979671554906027642e-01
3.006335943937301636e-01
2.969410304512296594e-01
2.826823157923561980e-01
3.028482019901275746e-01
2.830774954387119680e-01
2.828502088785171398e-01
2.904980868101120217e-01
2.733653404882975813e-01
2.712836882897785573e-01
